sale_date,product_category_name,order_units,unit_price,customer_state
2018-05-31,moveis_sala,1,13.9,SP
2017-07-31,ferramentas_jardim,3,59.9,SP
2018-05-31,brinquedos,1,109.9,ES
2018-07-12,esporte_lazer,1,43.0,SP
2017-12-07,relogios_presentes,1,33.5,SP
2017-12-10,brinquedos,1,54.99,RS
2017-07-24,informatica_acessorios,1,49.99,MG
2017-07-27,brinquedos,1,149.9,DF
2018-04-19,cama_mesa_banho,1,149.9,SP
2017-11-28,automotivo,1,29.9,RJ
2018-06-28,moveis_escritorio,1,112.94,ES
2017-10-16,telefonia,1,45.0,SP
2018-01-23,informatica_acessorios,1,293.5,SP
2018-08-19,cama_mesa_banho,1,44.9,SP
2018-05-26,cama_mesa_banho,1,149.9,SP
2017-09-21,beleza_saude,1,59.9,SP
2018-05-04,cama_mesa_banho,1,199.9,RS
2017-12-20,esporte_lazer,1,107.9,RN
2018-05-13,casa_construcao,1,29.95,MG
2018-05-13,informatica_acessorios,3,8.99,MG
2018-05-13,cool_stuff,1,22.9,MG
2018-02-16,informatica_acessorios,1,79.9,MG
2017-12-10,ferramentas_jardim,1,59.0,MA
2017-12-10,casa_construcao,1,37.95,MA
2017-12-11,esporte_lazer,1,109.9,SP
2017-03-10,utilidades_domesticas,1,23.9,SP
2017-10-28,bebes,1,39.9,DF
2018-02-22,cama_mesa_banho,1,29.99,SP
2017-07-03,brinquedos,1,699.9,RS
2018-04-24,utilidades_domesticas,1,89.18,MG
2018-08-16,cama_mesa_banho,1,56.1,RJ
2017-08-28,telefonia,1,21.99,RS
2018-06-27,utilidades_domesticas,1,22.9,MG
2017-10-17,relogios_presentes,1,89.0,ES
2018-01-06,beleza_saude,1,38.99,RJ
2018-02-15,industria_comercio_e_negocios,1,55.0,PR
2017-10-26,papelaria,1,79.0,SP
2018-03-03,cool_stuff,1,35.0,SP
2018-06-23,telefonia,1,14.0,MG
2017-10-22,cool_stuff,1,46.9,SP
2017-09-20,esporte_lazer,1,229.9,AL
2018-07-31,construcao_ferramentas_seguranca,1,109.0,SP
2018-03-10,cama_mesa_banho,1,149.9,RJ
2018-07-20,casa_conforto,1,219.0,SP
2017-10-04,automotivo,1,37.9,ES
2018-01-21,cama_mesa_banho,1,69.9,SP
2018-07-31,esporte_lazer,1,69.9,SP
2017-03-06,moveis_escritorio,2,86.96,MG
2017-07-08,brinquedos,1,69.9,SP
2017-05-11,perfumaria,1,56.99,RJ
2018-01-22,cama_mesa_banho,1,53.0,SP
2018-03-10,cama_mesa_banho,1,59.9,SP
2018-08-07,informatica_acessorios,1,89.9,SP
2017-12-27,moveis_decoracao,1,64.9,SP
2017-04-15,beleza_saude,1,26.9,SP
2018-04-15,esporte_lazer,1,148.0,SP
2017-09-11,cama_mesa_banho,1,89.9,RS
2017-02-25,alimentos,1,18.99,BA
2018-05-17,moveis_decoracao,1,69.9,RS
2017-09-16,beleza_saude,1,109.9,BA
2018-02-27,informatica_acessorios,1,61.9,MG
2017-03-24,telefonia,1,18.99,GO
2018-06-15,beleza_saude,1,160.0,SP
2017-05-31,eletronicos,1,243.0,PR
2018-07-13,alimentos,1,19.3,ES
2018-04-30,esporte_lazer,2,72.5,SP
2017-03-08,telefonia,1,37.99,SP
2018-05-06,livros_interesse_geral,2,8.9,SP
2017-05-02,esporte_lazer,2,45.0,SP
2018-02-17,perfumaria,1,96.0,RJ
2018-05-16,bebes,1,94.99,MG
2017-06-19,telefonia,1,51.9,MG
2017-11-26,automotivo,1,30.0,SP
2018-01-19,papelaria,1,38.0,CE
2017-11-23,instrumentos_musicais,1,199.99,SP
2018-04-16,cama_mesa_banho,3,138.0,SC
2018-05-05,relogios_presentes,1,110.0,CE
2018-03-06,cama_mesa_banho,1,49.9,PR
2017-06-20,consoles_games,1,39.9,SP
2017-08-02,beleza_saude,1,329.99,SP
2018-04-28,esporte_lazer,1,299.0,PR
2017-10-12,cama_mesa_banho,1,85.0,RS
2017-12-11,ferramentas_jardim,1,28.0,RJ
2017-11-18,bebidas,1,19.3,SP
2017-11-18,bebidas,1,19.3,SP
2017-11-18,bebidas,1,19.3,SP
2017-11-18,bebidas,1,19.3,SP
2017-07-05,ferramentas_jardim,1,94.98,RJ
2018-05-23,moveis_escritorio,1,149.99,GO
2017-12-16,cama_mesa_banho,1,77.0,SP
2017-12-16,cama_mesa_banho,1,153.0,SP
2018-04-12,perfumaria,1,117.7,SP
2018-07-27,relogios_presentes,1,329.9,ES
2017-08-31,eletronicos,1,51.0,BA
2018-02-23,automotivo,1,59.9,SP
2017-12-11,eletronicos,1,13.65,SP
2017-12-15,beleza_saude,1,159.9,RJ
2017-09-17,brinquedos,1,69.99,SP
2017-09-17,relogios_presentes,1,19.9,SP
2018-03-31,utilidades_domesticas,1,120.0,RJ
2017-05-14,esporte_lazer,1,95.0,RJ
2018-05-10,brinquedos,1,799.9,SP
2018-06-24,esporte_lazer,1,67.9,MG
2018-06-24,beleza_saude,1,149.65,MG
2018-07-25,instrumentos_musicais,1,247.88,PR
2018-02-12,informatica_acessorios,1,74.9,SP
2017-05-06,ferramentas_jardim,1,328.9,SP
2017-11-30,cama_mesa_banho,1,89.9,SP
2017-02-10,cool_stuff,1,119.99,RJ
2018-02-19,brinquedos,1,82.0,RJ
2018-08-24,relogios_presentes,1,55.0,SP
2018-08-24,relogios_presentes,1,49.0,SP
2018-07-20,moveis_decoracao,1,150.0,RS
2018-07-23,moveis_decoracao,1,90.0,MG
2018-07-23,construcao_ferramentas_iluminacao,1,228.0,MG
2017-11-26,cama_mesa_banho,1,24.9,SP
2017-11-19,utilidades_domesticas,1,19.9,SP
2018-06-03,beleza_saude,1,399.0,BA
2017-11-13,bebes,1,130.0,RS
2017-11-30,bebes,1,110.0,SP
2016-10-05,automotivo,1,294.9,SP
2018-06-22,moveis_decoracao,1,29.99,RS
2017-11-23,cool_stuff,2,485.0,RS
2018-01-26,cama_mesa_banho,1,110.0,PR
2018-04-24,moveis_decoracao,1,99.9,BA
2017-12-15,cama_mesa_banho,1,24.9,PR
2018-08-03,beleza_saude,1,31.9,SP
2018-08-03,beleza_saude,2,22.9,SP
2018-08-03,beleza_saude,1,14.9,SP
2018-08-03,beleza_saude,1,31.19,SP
2018-08-03,beleza_saude,1,35.99,SP
2017-12-01,esporte_lazer,1,115.0,RJ
2018-06-21,utilidades_domesticas,1,169.9,SP
2018-07-22,papelaria,1,49.99,SP
2017-09-05,cama_mesa_banho,1,135.0,RJ
2018-08-14,market_place,1,59.99,SP
2018-08-08,papelaria,1,25.89,AL
2018-07-18,bebes,1,94.95,PE
2017-01-22,beleza_saude,1,636.0,SP
2018-04-08,perfumaria,1,53.99,MG
2018-01-29,eletronicos,1,21.9,RJ
2017-06-27,malas_acessorios,1,89.9,SP
2018-05-02,esporte_lazer,1,72.0,SP
2018-03-30,fashion_bolsas_e_acessorios,1,97.0,PR
2018-03-12,pet_shop,1,63.99,GO
2018-02-21,artes,1,110.99,SP
2018-06-20,moveis_sala,1,68.0,SP
2018-05-07,construcao_ferramentas_seguranca,1,40.8,SP
2017-08-31,cama_mesa_banho,1,56.99,PA
2017-06-16,telefonia_fixa,1,19.99,RS
2017-05-07,esporte_lazer,1,26.33,MG
2018-07-17,automotivo,1,67.99,PR
2018-08-02,beleza_saude,1,123.47,SP
2017-02-26,esporte_lazer,1,143.99,RS
2017-10-24,eletronicos,1,18.9,RJ
2018-04-09,beleza_saude,1,120.0,TO
2018-05-24,beleza_saude,1,6.0,SP
2018-05-16,automotivo,2,25.9,PR
2017-11-16,informatica_acessorios,1,99.0,SP
2017-06-05,pet_shop,1,32.64,MG
2018-01-11,moveis_decoracao,1,69.9,AL
2018-04-13,brinquedos,1,69.9,RS
2018-04-06,fashion_bolsas_e_acessorios,1,28.7,MG
2018-06-27,beleza_saude,1,140.0,SP
2017-10-18,cama_mesa_banho,1,37.99,RJ
2017-11-16,brinquedos,1,299.99,RS
2018-03-21,moveis_decoracao,1,44.99,PR
2017-05-25,eletrodomesticos_2,1,89.99,SP
2017-11-28,beleza_saude,1,58.99,RJ
2017-08-05,consoles_games,1,45.0,PB
2017-08-20,automotivo,1,75.0,SP
2018-07-13,cine_foto,1,59.9,SP
2017-12-05,telefonia,1,29.99,MT
2017-05-06,pet_shop,1,798.0,RS
2018-04-12,telefonia,1,49.99,BA
2017-04-15,cool_stuff,1,99.99,SP
2017-12-08,informatica_acessorios,1,172.5,BA
2017-03-29,moveis_escritorio,1,129.96,GO
2017-10-24,utilidades_domesticas,1,108.9,SC
2018-03-23,esporte_lazer,1,119.9,SP
2017-06-05,esporte_lazer,1,14.99,SP
2017-12-28,moveis_decoracao,1,45.99,RS
2018-01-26,cama_mesa_banho,1,149.99,RJ
2018-03-24,moveis_escritorio,1,79.98,SP
2018-05-14,cama_mesa_banho,2,110.0,SP
2017-08-02,beleza_saude,1,99.9,SP
2017-03-07,cama_mesa_banho,1,69.9,MG
2017-06-10,cama_mesa_banho,1,219.99,SP
2018-02-25,bebes,1,27.9,RS
2018-01-11,cama_mesa_banho,1,149.9,SP
2017-11-08,cama_mesa_banho,1,89.9,RJ
2017-11-08,cama_mesa_banho,1,89.9,RJ
2017-10-12,beleza_saude,1,89.99,AL
2017-08-03,telefonia,1,199.0,AC
2018-06-13,beleza_saude,1,39.99,SC
2017-03-25,telefonia,1,18.99,SP
2018-03-06,eletrodomesticos_2,1,380.0,SP
2018-07-16,beleza_saude,1,122.99,SP
2017-07-10,malas_acessorios,1,130.0,RO
2018-01-29,informatica_acessorios,1,89.49,ES
2017-10-22,esporte_lazer,2,99.0,SP
2018-06-24,informatica_acessorios,1,119.99,MG
2017-03-27,moveis_decoracao,1,99.0,RN
2017-10-27,perfumaria,1,13.99,SP
2017-10-27,perfumaria,1,13.99,SP
2018-07-16,fashion_bolsas_e_acessorios,1,29.0,SP
2018-01-11,telefonia,1,12.98,SC
2017-12-25,esporte_lazer,1,37.99,SP
2017-03-05,moveis_decoracao,1,89.9,BA
2017-12-17,utilidades_domesticas,1,295.0,SP
2018-01-11,esporte_lazer,1,1599.0,BA
2018-08-14,perfumaria,1,81.35,DF
2018-01-25,eletronicos,1,12.9,PE
2018-01-19,beleza_saude,1,56.99,SP
2018-05-21,informatica_acessorios,1,79.9,RJ
2017-11-28,esporte_lazer,4,169.99,BA
2018-06-16,moveis_decoracao,1,89.9,RJ
2017-04-30,fashion_calcados,1,29.9,SP
2017-02-12,bebes,1,50.0,SP
2018-02-27,beleza_saude,1,149.99,PA
2017-03-07,esporte_lazer,1,109.99,PE
2018-02-10,esporte_lazer,1,79.0,SP
2018-05-28,casa_construcao,1,75.9,PR
2018-05-14,informatica_acessorios,2,119.0,RJ
2017-11-13,esporte_lazer,1,34.5,SP
2018-04-12,ferramentas_jardim,1,44.9,SP
2017-10-25,moveis_escritorio,1,114.94,SP
2017-11-17,bebes,1,388.0,MT
2017-08-14,esporte_lazer,1,107.0,SP
2017-12-21,moveis_decoracao,1,320.0,MS
2017-03-01,esporte_lazer,1,110.0,MG
2018-08-10,telefonia,1,199.0,PE
2017-07-19,beleza_saude,1,132.9,RS
2018-07-18,informatica_acessorios,1,99.99,RJ
2017-01-22,utilidades_domesticas,1,14.5,SP
2018-07-23,automotivo,1,39.9,PR
2018-08-14,informatica_acessorios,1,24.9,RJ
2017-04-03,cama_mesa_banho,2,34.9,ES
2017-04-20,fashion_roupa_masculina,1,24.9,SP
2017-07-26,construcao_ferramentas_jardim,1,32.7,SP
2018-07-03,perfumaria,1,249.49,SP
2018-04-05,automotivo,1,104.71,SP
2018-04-05,automotivo,1,104.71,SP
2017-05-16,market_place,1,189.9,SC
2017-07-14,telefonia,1,12.5,RS
2017-11-19,ferramentas_jardim,1,14.39,MS
2017-09-06,artigos_de_natal,1,57.0,SC
2018-05-28,cama_mesa_banho,1,228.0,SP
2018-06-09,instrumentos_musicais,1,139.0,SP
2018-07-23,brinquedos,1,139.99,RJ
2017-09-11,casa_conforto,1,599.0,TO
2017-01-22,eletronicos,1,11.5,SP
2017-05-14,audio,1,89.9,RS
2017-08-28,esporte_lazer,1,44.99,SP
2018-06-30,automotivo,1,109.9,SP
2018-03-17,bebes,1,90.9,GO
2017-08-10,moveis_decoracao,1,46.99,SP
2018-06-07,beleza_saude,2,24.9,SP
2018-06-20,cama_mesa_banho,1,134.9,SP
2017-03-09,papelaria,1,159.9,RJ
2017-10-01,esporte_lazer,1,33.0,SP
2018-01-10,papelaria,1,89.0,SP
2018-03-08,esporte_lazer,1,67.0,PR
2018-05-07,beleza_saude,1,64.99,BA
2017-12-17,papelaria,1,129.0,BA
2017-11-24,moveis_decoracao,1,84.9,MA
2018-06-28,cool_stuff,1,91.99,SP
2018-07-27,esporte_lazer,1,119.9,SP
2017-05-05,beleza_saude,1,208.9,MG
2018-04-14,informatica_acessorios,1,119.0,RJ
2018-03-27,bebes,1,115.0,RJ
2018-08-25,beleza_saude,1,155.0,RJ
2017-06-17,beleza_saude,1,64.9,SP
2017-11-24,informatica_acessorios,1,299.0,RS
2018-01-25,cama_mesa_banho,1,54.9,SP
2017-06-06,telefonia,1,16.5,SP
2018-07-25,alimentos_bebidas,1,58.32,BA
2017-07-23,telefonia,1,299.0,MG
2017-07-11,moveis_decoracao,1,119.9,SP
2018-04-16,eletronicos,1,19.9,RS
2018-08-15,construcao_ferramentas_seguranca,1,112.01,SP
2018-07-16,ferramentas_jardim,1,36.0,SP
2018-01-02,esporte_lazer,1,12.5,SP
2017-04-03,ferramentas_jardim,1,34.9,RS
2017-06-24,cool_stuff,1,99.99,MG
2017-10-27,cama_mesa_banho,1,45.95,DF
2018-06-13,ferramentas_jardim,1,99.9,SP
2018-02-04,instrumentos_musicais,1,28.0,MG
2018-06-12,relogios_presentes,1,118.9,RJ
2018-08-12,beleza_saude,1,1045.0,MG
2018-04-23,moveis_decoracao,1,69.9,PR
2017-11-03,cama_mesa_banho,4,62.0,SP
2017-04-24,utilidades_domesticas,1,23.9,SC
2018-04-03,relogios_presentes,1,359.0,RJ
2018-05-17,fashion_underwear_e_moda_praia,1,49.9,SP
2017-03-15,beleza_saude,1,76.49,RJ
2017-11-14,beleza_saude,1,23.99,SP
2018-08-20,relogios_presentes,1,77.0,RJ
2017-05-12,beleza_saude,1,29.9,SP
2018-07-03,automotivo,1,159.0,PE
2018-03-08,esporte_lazer,1,159.0,SP
2017-03-25,beleza_saude,1,49.9,MG
2017-11-24,tablets_impressao_imagem,1,69.9,ES
2017-09-08,cool_stuff,1,19.9,GO
2018-08-25,relogios_presentes,1,249.0,SP
2018-02-18,informatica_acessorios,1,79.99,MG
2018-08-20,automotivo,1,59.0,SP
2018-02-07,cool_stuff,1,65.99,MG
2018-03-17,esporte_lazer,1,55.9,SP
2018-06-10,beleza_saude,1,110.0,SP
2018-05-10,relogios_presentes,1,649.51,RJ
2018-02-19,automotivo,1,50.0,SC
2017-04-18,pet_shop,2,39.9,MA
2017-04-12,fashion_esporte,1,49.9,SP
2017-10-29,utilidades_domesticas,1,58.9,MG
2017-10-29,cool_stuff,1,249.9,MG
2018-05-12,moveis_decoracao,1,40.0,RS
2018-02-21,cool_stuff,1,380.0,SP
2018-03-01,relogios_presentes,1,204.0,SP
2017-10-25,informatica_acessorios,1,31.9,RN
2018-03-23,utilidades_domesticas,1,25.0,DF
2018-04-13,beleza_saude,1,29.9,RJ
2018-06-16,fashion_bolsas_e_acessorios,1,49.0,PR
2017-07-29,cama_mesa_banho,1,21.9,SP
2018-05-16,informatica_acessorios,1,39.9,SP
2017-09-14,cool_stuff,1,249.9,SP
2018-01-17,beleza_saude,1,42.9,RS
2018-03-14,industria_comercio_e_negocios,1,104.0,RJ
2017-08-11,cama_mesa_banho,1,49.95,MT
2017-04-04,beleza_saude,1,59.9,RJ
2018-05-13,eletronicos,1,13.65,SP
2017-03-31,papelaria,1,69.9,RJ
2018-02-01,market_place,1,65.0,RS
2018-04-20,esporte_lazer,1,299.9,RJ
2017-05-18,beleza_saude,1,19.9,SP
2018-08-22,utilidades_domesticas,1,49.9,SP
2018-07-02,perfumaria,1,132.2,SP
2017-08-24,cama_mesa_banho,1,89.9,SP
2017-11-07,cama_mesa_banho,2,99.9,RJ
2017-11-20,bebes,1,129.99,DF
2018-08-10,portateis_cozinha_e_preparadores_de_alimentos,1,102.9,SP
2018-01-24,relogios_presentes,1,579.0,SP
2018-02-16,automotivo,1,28.0,MG
2018-01-31,cama_mesa_banho,1,86.9,SP
2017-10-13,relogios_presentes,1,51.8,SP
2017-11-24,beleza_saude,1,125.02,SP
2017-06-15,cama_mesa_banho,1,59.9,BA
2017-12-01,cama_mesa_banho,1,81.99,SP
2018-01-21,esporte_lazer,1,45.0,RJ
2018-02-01,utilidades_domesticas,1,52.0,SP
2018-04-26,ferramentas_jardim,1,53.9,CE
2018-07-22,cama_mesa_banho,1,119.9,DF
2018-07-22,cama_mesa_banho,1,49.95,DF
2017-05-14,telefonia,3,29.99,SP
2017-08-15,moveis_sala,1,115.97,GO
2018-01-28,telefonia,1,29.9,SP
2018-05-21,fashion_bolsas_e_acessorios,1,34.99,PR
2018-02-14,informatica_acessorios,1,67.9,PR
2018-03-02,esporte_lazer,2,19.49,SP
2018-04-17,ferramentas_jardim,1,179.0,MG
2017-01-05,pet_shop,1,9.9,PR
2018-07-13,beleza_saude,1,364.0,SP
2018-07-13,beleza_saude,1,53.0,SP
2017-11-28,brinquedos,1,69.99,RJ
2018-06-06,relogios_presentes,1,78.0,PR
2017-08-22,informatica_acessorios,1,18.9,SP
2018-02-28,esporte_lazer,1,69.9,SP
2017-07-26,informatica_acessorios,1,69.0,MG
2017-08-06,beleza_saude,1,18.99,BA
2017-07-16,cama_mesa_banho,1,25.5,RS
2018-08-17,papelaria,1,66.0,SP
2017-01-26,ferramentas_jardim,1,186.0,MG
2018-03-16,relogios_presentes,1,26.74,SP
2018-04-18,informatica_acessorios,1,19.99,SP
2018-03-11,malas_acessorios,1,72.4,SP
2017-11-26,fashion_bolsas_e_acessorios,1,99.0,SP
2018-06-11,cama_mesa_banho,1,74.99,BA
2018-06-11,cama_mesa_banho,1,74.99,BA
2017-02-02,moveis_sala,2,103.99,BA
2018-08-02,automotivo,1,59.9,MG
2018-03-25,cool_stuff,3,11.87,SP
2018-07-22,papelaria,1,120.0,PR
2017-07-10,utilidades_domesticas,1,39.6,SP
2018-08-14,automotivo,1,119.99,SP
2018-07-13,automotivo,1,59.0,PR
2017-07-20,malas_acessorios,1,121.9,PB
2017-06-18,bebes,1,35.9,SP
2017-06-18,fashion_calcados,1,35.9,SP
2017-02-22,livros_interesse_geral,1,115.0,CE
2017-08-26,cool_stuff,1,199.0,DF
2017-07-02,utilidades_domesticas,1,488.99,SP
2017-09-26,beleza_saude,1,23.99,AM
2017-07-17,informatica_acessorios,1,145.0,SP
2017-03-12,utilidades_domesticas,1,6.0,SP
2018-04-29,beleza_saude,1,66.99,SP
2018-02-26,esporte_lazer,1,46.99,CE
2017-07-02,utilidades_domesticas,1,59.0,RJ
2017-07-02,utilidades_domesticas,1,210.0,RJ
2017-10-27,beleza_saude,1,199.0,SP
2018-04-25,esporte_lazer,1,89.9,PR
2017-04-30,telefonia,1,199.9,SP
2018-05-30,casa_construcao,1,113.85,PR
2018-01-11,fashion_bolsas_e_acessorios,1,39.9,SP
2018-03-10,cool_stuff,1,199.0,PE
2017-08-10,bebes,1,75.9,SP
2017-04-24,esporte_lazer,1,28.0,SP
2017-08-21,moveis_decoracao,1,44.9,MG
2017-11-26,papelaria,1,79.0,PE
2018-04-02,brinquedos,1,123.9,SP
2017-11-27,cama_mesa_banho,1,159.9,SP
2017-12-01,moveis_decoracao,1,74.9,SP
2017-04-06,cool_stuff,1,99.9,MG
2018-05-25,moveis_decoracao,2,69.9,SP
2017-09-25,ferramentas_jardim,1,59.9,SC
2017-09-04,ferramentas_jardim,2,59.9,RJ
2017-11-29,moveis_cozinha_area_de_servico_jantar_e_jardim,1,299.0,DF
2018-06-14,construcao_ferramentas_construcao,1,42.97,MG
2018-05-01,utilidades_domesticas,3,39.9,RS
2017-09-12,beleza_saude,1,46.9,MG
2017-11-02,cool_stuff,1,599.9,RJ
2018-05-30,utilidades_domesticas,1,39.9,PA
2017-05-05,utilidades_domesticas,1,5.99,ES
2018-05-04,esporte_lazer,2,51.45,SP
2017-06-02,perfumaria,1,219.9,SP
2017-09-12,beleza_saude,1,149.9,SP
2017-12-04,telefonia,1,27.99,PA
2017-05-22,pet_shop,1,78.87,SP
2017-10-08,cool_stuff,1,119.99,SP
2017-10-08,bebes,1,90.9,SP
2018-05-17,brinquedos,1,169.0,MG
2018-03-23,informatica_acessorios,2,59.0,MG
2018-05-23,beleza_saude,1,19.9,SP
2017-08-11,cama_mesa_banho,1,299.0,SP
2018-08-12,cama_mesa_banho,1,99.9,SP
2017-11-24,moveis_decoracao,1,29.9,SP
2018-01-11,beleza_saude,1,34.9,SP
2018-01-11,beleza_saude,1,29.9,SP
2018-04-06,utilidades_domesticas,1,99.0,MG
2018-02-03,automotivo,1,22.0,SC
2017-07-15,cama_mesa_banho,1,105.9,PE
2018-06-19,relogios_presentes,1,246.0,PR
2017-10-15,beleza_saude,1,79.9,SP
2017-05-22,beleza_saude,1,370.0,CE
2018-03-20,beleza_saude,1,47.65,SP
2017-06-19,informatica_acessorios,1,39.9,RS
2018-05-13,beleza_saude,1,58.5,MS
2017-12-09,pet_shop,1,99.9,SP
2017-12-09,pet_shop,1,99.9,SP
2018-08-01,fashion_bolsas_e_acessorios,1,96.8,SP
2017-04-22,cama_mesa_banho,1,89.9,RS
2017-12-09,telefonia,1,21.99,RJ
2017-10-07,telefonia,1,27.99,SP
2017-07-13,utilidades_domesticas,1,199.0,PE
2017-04-22,bebes,1,64.9,RS
2017-05-05,utilidades_domesticas,1,52.0,RS
2017-09-09,esporte_lazer,1,60.0,SP
2018-05-21,utilidades_domesticas,1,20.9,RJ
2018-04-16,relogios_presentes,1,59.99,BA
2017-05-02,cool_stuff,1,129.99,PI
2017-05-31,perfumaria,1,279.9,DF
2018-05-06,beleza_saude,1,92.0,BA
2017-05-24,fashion_bolsas_e_acessorios,1,109.9,AL
2017-12-08,pet_shop,1,26.99,PA
2018-06-06,beleza_saude,1,149.65,RJ
2017-12-28,telefonia,1,109.99,SP
2018-02-27,moveis_escritorio,1,274.0,PR
2018-08-25,brinquedos,1,299.0,SP
2018-04-04,cama_mesa_banho,1,37.0,SP
2017-03-21,eletronicos,1,30.0,SP
2017-05-17,cool_stuff,1,139.9,PR
2018-07-16,cama_mesa_banho,1,99.9,SP
2018-04-15,utilidades_domesticas,1,339.0,SP
2017-08-21,ferramentas_jardim,1,59.9,DF
2018-02-25,pet_shop,3,59.9,SC
2017-11-28,brinquedos,1,597.9,RJ
2018-06-11,cool_stuff,1,2139.99,CE
2018-06-09,esporte_lazer,1,134.99,SC
2018-02-23,relogios_presentes,1,204.0,SC
2017-08-22,perfumaria,1,56.99,SP
2017-11-11,cama_mesa_banho,1,284.9,MG
2018-06-12,ferramentas_jardim,1,49.9,SP
2017-11-24,moveis_decoracao,1,119.9,RJ
2017-02-08,esporte_lazer,1,242.0,RJ
2017-01-31,perfumaria,1,59.9,MG
2018-03-06,moveis_escritorio,1,119.99,SP
2018-03-06,moveis_escritorio,1,139.94,SP
2018-04-11,telefonia,1,25.77,SP
2018-06-01,beleza_saude,1,84.9,DF
2018-08-28,utilidades_domesticas,1,28.9,SP
2018-08-11,utilidades_domesticas,1,114.0,MG
2017-11-10,cool_stuff,1,31.0,SP
2017-12-11,relogios_presentes,1,29.0,CE
2017-12-11,relogios_presentes,1,29.0,CE
2018-01-25,esporte_lazer,1,139.9,PB
2017-03-01,consoles_games,1,194.5,MG
2018-03-19,telefonia,1,27.99,PE
2018-01-22,informatica_acessorios,1,149.0,RJ
2017-10-11,esporte_lazer,1,92.9,SP
2018-03-10,instrumentos_musicais,1,45.0,MG
2017-09-21,papelaria,1,69.99,RJ
2017-05-27,cama_mesa_banho,1,83.36,ES
2018-03-14,moveis_decoracao,1,109.99,SP
2017-08-03,telefonia,1,39.9,SC
2018-08-13,pet_shop,1,95.28,SP
2017-05-20,informatica_acessorios,1,199.9,SP
2018-06-30,informatica_acessorios,1,67.9,RS
2017-07-02,cool_stuff,1,46.9,BA
2017-07-02,cool_stuff,1,44.9,BA
2018-02-26,beleza_saude,1,58.99,PA
2018-08-02,fashion_bolsas_e_acessorios,1,69.0,SP
2018-08-02,fashion_bolsas_e_acessorios,1,59.0,SP
2018-03-11,beleza_saude,1,80.49,SP
2018-04-04,moveis_decoracao,1,150.0,MG
2018-04-23,moveis_decoracao,1,16.75,SP
2018-04-23,moveis_decoracao,1,18.75,SP
2017-10-25,utilidades_domesticas,1,86.36,ES
2018-01-27,papelaria,1,49.9,SP
2017-03-09,esporte_lazer,4,99.0,MS
2018-08-09,perfumaria,1,116.9,SP
2018-07-04,brinquedos,1,199.0,SP
2018-01-18,malas_acessorios,1,248.99,MG
2017-09-26,esporte_lazer,1,89.99,SP
2017-04-30,moveis_decoracao,1,229.9,MG
2017-07-30,brinquedos,1,109.9,RS
2017-02-07,telefonia,1,142.99,RJ
2017-11-21,cama_mesa_banho,1,89.99,RJ
2017-10-25,ferramentas_jardim,2,59.9,GO
2018-05-08,relogios_presentes,1,99.9,PI
2018-02-19,beleza_saude,1,23.99,RJ
2017-07-10,informatica_acessorios,1,195.9,SP
2018-08-09,bebes,1,45.0,MG
2017-10-04,cool_stuff,1,239.99,MA
2018-07-17,moveis_decoracao,1,70.0,SP
2017-03-22,cool_stuff,1,98.0,SP
2018-04-22,esporte_lazer,1,284.9,SP
2018-05-21,moveis_decoracao,1,277.8,SP
2017-07-27,papelaria,1,189.95,PR
2018-02-19,informatica_acessorios,1,120.0,RS
2018-07-29,cama_mesa_banho,1,44.9,PR
2018-08-12,beleza_saude,1,1240.0,SP
2017-02-17,telefonia,1,37.99,CE
2017-10-23,telefonia,1,18.9,GO
2017-10-23,telefonia,1,18.9,GO
2017-07-09,cama_mesa_banho,1,34.9,PR
2018-04-06,utilidades_domesticas,1,39.99,SP
2017-04-12,utilidades_domesticas,1,59.9,TO
2018-06-21,pet_shop,1,99.8,MG
2017-10-20,ferramentas_jardim,1,110.0,RS
2018-06-15,beleza_saude,1,199.9,SC
2018-08-23,consoles_games,1,49.89,SP
2018-01-13,beleza_saude,1,189.9,MG
2018-01-31,utilidades_domesticas,1,880.0,RJ
2018-04-29,informatica_acessorios,1,64.89,RJ
2017-08-30,relogios_presentes,1,149.0,MG
2018-06-04,ferramentas_jardim,1,49.9,SP
2018-06-04,ferramentas_jardim,1,49.9,SP
2017-06-06,livros_interesse_geral,1,115.0,CE
2018-04-01,eletronicos,1,11.6,SC
2017-08-27,esporte_lazer,1,37.49,PA
2017-04-08,moveis_escritorio,1,39.9,SP
2017-12-11,esporte_lazer,1,45.9,SP
2018-05-09,esporte_lazer,1,45.0,SP
2018-02-23,beleza_saude,1,284.0,RO
2017-11-27,fashion_bolsas_e_acessorios,1,49.9,RJ
2017-02-18,construcao_ferramentas_construcao,1,36.99,RJ
2018-01-11,cama_mesa_banho,1,70.0,SP
2017-11-29,informatica_acessorios,1,28.9,PR
2018-05-17,pet_shop,1,39.99,SP
2018-07-01,papelaria,1,299.0,SP
2018-04-02,esporte_lazer,1,39.0,SP
2017-10-09,brinquedos,1,294.99,RJ
2018-05-26,relogios_presentes,1,77.67,SP
2018-05-26,relogios_presentes,1,254.9,SP
2018-01-19,cool_stuff,1,155.9,SP
2018-03-28,consoles_games,1,69.0,MG
2017-02-24,consoles_games,1,139.9,MG
2018-08-02,cama_mesa_banho,1,39.0,SP
2018-08-03,utilidades_domesticas,1,33.99,BA
2017-10-04,cool_stuff,1,119.99,PI
